lead_id,user_id,deal_id,lead_source,campaign_name,utm_medium,lead_cost,lead_status,created_at,converted_at,SDR,industry,year
133,11ad3d5a-3fdc-44c4-87cf-99bd86978eed,,Organic,Q1 Paid Search,referral,225.58035629807603,new,2025-05-22 17:48:36.623309,,Ken,Data Analytics,2025
134,f9980e25-ec8d-4ddb-b94d-4189497b0c7f,e6823583-bd49-4660-a408-843798c82e9c,Webinar,Holiday Promo,email,522.7623858009014,contacted,2023-05-08 17:48:36.623309,,Ken,IT Consulting,2023
135,09404582-9ef7-4e60-b7b8-440453a4cb0c,0c0f1a85-c667-41be-9891-689cb03e5987,Referral,Summer Webinar,email,474.6938071887983,new,2024-06-07 17:48:36.623309,,Barbie,Managed IT Services,2024
136,b732b2d6-70ac-4723-b6dc-8162fa883bd2,46ced96d-76c7-406a-bc1f-858294a055fb,LinkedIn,SEO Blog,paid_search,290.1007779914984,new,2023-11-22 17:48:36.623309,,Ken,Networking Solutions,2023
137,5b3c8286-e9e6-490d-a96a-7a03102d8d29,2ccfb28f-82fd-4f2e-85b0-e471ef697798,Organic,Product Launch,referral,299.9979159969057,new,2024-09-08 17:48:36.623309,,Jake,Software Development,2024
138,97fb04af-fb7e-4509-b92c-7586bff1e3d3,2ccfb28f-82fd-4f2e-85b0-e471ef697798,Facebook Ads,Holiday Promo,paid_search,221.8828412387092,contacted,2025-07-08 17:48:36.623309,,Tori,Managed IT Services,2025
139,59029328-6cbb-4429-948d-b80e64f564f5,,LinkedIn,Holiday Promo,referral,254.9381627843092,contacted,2022-12-30 17:48:36.623309,,Barbie,Software Development,2022
140,1e485951-e9bc-40ab-a5bc-45bb1570a4b7,96b5c1c6-bc9a-4fbe-ae6d-97d2489fb805,Facebook Ads,SEO Blog,organic,324.14563229543825,contacted,2023-09-04 17:48:36.623309,,Ken,Managed IT Services,2023
141,9849c0ed-1bd9-487c-9ec1-a437a5180294,,Facebook Ads,Spring Drip Campaign,referral,240.78139128308004,contacted,2025-06-08 17:48:36.623309,,Midge,Data Analytics,2025
142,0e8c9a4d-1096-4a37-b1a0-1a1ba6dc82e4,eee6ef95-c85c-48a0-9755-ac96a78cfa95,LinkedIn,Q1 Paid Search,email,242.1437326458813,converted,2024-10-27 17:48:36.623309,2024-12-06 18:18:38.623309,Jake,DevOps,2024
143,82b04a4a-6889-435d-87b1-d4be865406c1,aae25653-45ae-4391-89b9-190065351cc9,LinkedIn,Spring Drip Campaign,paid_search,213.02754289906912,new,2023-08-21 17:48:36.623309,,Barbie,IT Consulting,2023
144,600286d2-fc0c-40ea-a638-6ef30e91d3a6,91a5aa89-b549-4042-9864-e633a2f3212f,Facebook Ads,Q1 Paid Search,social,318.6846780531994,qualified,2025-06-07 17:48:36.623309,,Tori,Cloud Computing,2025
145,63cb7487-37e6-464e-aa7d-3d8188f987dc,,Email,Q1 Paid Search,referral,290.9584359661258,new,2024-02-28 17:48:36.623309,,Barbie,Software Development,2024
146,4aa9cbae-1462-45a4-844f-f23455f38c4b,,Facebook Ads,Q2 Retargeting,paid_search,257.1402596354871,new,2024-10-01 17:48:36.623309,,Tori,AI & Machine Learning,2024
147,3ef4c405-eaf8-498d-b977-37177d844ade,277868f5-5036-4b8b-ab5d-ecd10e403d26,Google Ads,Customer Referral,social,365.9939856614072,new,2024-07-20 17:48:36.623309,,Ken,Managed IT Services,2024
148,5f533d6f-d2e4-4d95-9ec8-2429687c4e47,,Google Ads,Holiday Promo,email,427.7052676368797,qualified,2024-05-23 17:48:36.623309,,Tori,Networking Solutions,2024
149,e3593dcb-ceff-474e-9ee6-da21b8ea8fb4,ce40dca6-e096-4ec6-b651-fe1c6cca568e,Webinar,Spring Drip Campaign,referral,583.749044854035,qualified,2023-08-21 17:48:36.623309,,Tori,Software Development,2023
150,1d563a1b-3ec2-43d0-8b8a-e02d89795659,,Referral,Product Launch,referral,378.3641538997175,new,2024-09-14 17:48:36.623309,,Jake,Cybersecurity,2024
151,34faaefa-3709-4128-9970-7474e14fbe77,6e1f0b9a-7820-44f6-8338-a54abd930ee1,Organic,Holiday Promo,social,371.6438763795065,contacted,2025-06-03 17:48:36.623309,,Midge,Networking Solutions,2025
152,3858133a-1c3c-4051-9d9c-541095137342,,Referral,Spring Drip Campaign,organic,357.03968784611084,new,2023-10-31 17:48:36.623309,,Midge,DevOps,2023
153,93e4ef16-4170-4668-a0a0-c0ff3004d7d7,,Email,Holiday Promo,referral,319.4516836329967,qualified,2024-03-31 17:48:36.623309,,Ken,Data Analytics,2024
154,0405c4a8-5961-4de2-b391-d62667adc519,,Organic,Spring Drip Campaign,referral,370.4203852434237,contacted,2023-08-07 17:48:36.623309,,Midge,Data Analytics,2023
155,9afa5051-d47f-43fc-8a92-41a0f355274e,a00f2829-bc2b-48a9-b0e5-50b752962ca7,Webinar,Spring Drip Campaign,social,664.2719140357644,new,2023-03-05 17:48:36.623309,,Jake,AI & Machine Learning,2023
156,0319bc83-3bb2-4507-9617-f85cbfb61c73,,LinkedIn,Customer Referral,referral,246.80349779918413,disqualified,2025-06-29 17:48:36.623309,,Barbie,SaaS,2025
157,af1ad319-d823-4177-a49c-d0edf46ab51f,,Facebook Ads,Summer Webinar,paid_search,256.98131192789987,new,2024-02-24 17:48:36.623309,,Midge,Managed IT Services,2024
158,9dea2d95-183c-4a9b-b033-2dcf8eebb1e8,,Google Ads,Q1 Paid Search,email,307.4866078560174,new,2023-07-23 17:48:36.623309,,Jake,Software Development,2023
159,24e487b1-38a8-4efc-b873-3246754791c4,,Email,Summer Webinar,paid_search,321.9065892315021,new,2025-08-19 17:48:36.623309,,Tori,Software Development,2025
160,e76d02d9-4a4d-4eaa-94b6-e98188d343ce,88568ae1-65e2-4b7d-87f8-f2d302ce6713,Organic,Summer Webinar,email,308.91452992943005,new,2023-01-26 17:48:36.623309,,Ken,DevOps,2023
161,ac735ea3-be33-4df4-9e77-0d347a70f1fc,,Organic,Q2 Retargeting,organic,239.001604869882,contacted,2023-10-15 17:48:36.623309,,Barbie,Data Analytics,2023
162,c6bf5856-7d40-4c2e-b13a-a3206460ed0d,,Google Ads,SEO Blog,referral,177.10425835958742,qualified,2024-10-27 17:48:36.623309,,Barbie,DevOps,2024
163,d4061071-034a-464e-8a27-07f04c8be34e,,Facebook Ads,Summer Webinar,referral,397.0437520932088,converted,2025-05-21 17:48:36.623309,2025-07-13 20:04:31.623309,Barbie,IT Consulting,2025
164,f918052d-d6e7-4cef-8902-bb924a815247,,Google Ads,Customer Referral,social,281.33729554577366,contacted,2023-12-27 17:48:36.623309,,Midge,IT Consulting,2023
165,77d70788-0aae-47eb-be08-81e262be4193,23319875-4ee6-4061-905a-59fe5db1de93,Email,Product Launch,email,305.13621106481884,new,2025-04-16 17:48:36.623309,,Ken,IT Consulting,2025
166,5908ac3e-e1ca-4f86-b582-b0c74b6e23a5,0d9a81a0-4335-45e9-b647-182b098ea7f7,Email,Holiday Promo,email,337.87531501388685,converted,2024-01-04 17:48:36.623309,2024-01-31 14:16:12.623309,Tori,Cybersecurity,2024
167,a2f2ad60-5999-4f8d-908c-ab8fe3ee73e3,,LinkedIn,Q1 Paid Search,social,296.43767181696177,contacted,2023-02-15 17:48:36.623309,,Barbie,Data Analytics,2023
168,3abaee91-2d65-4110-8c8c-e58f220bde81,c41293e0-514c-49cb-a6c6-fdfe8c225386,Organic,SEO Blog,paid_search,352.20605973278447,new,2025-09-07 17:48:36.623309,,Tori,Cloud Computing,2025
169,cb9f8fa8-b275-41d7-8542-eaac3a34f732,,Email,SEO Blog,referral,205.551214189141,new,2025-09-10 17:48:36.623309,,Barbie,AI & Machine Learning,2025
170,2bb2ba2e-fdd9-4b74-9049-5607a7fd89f5,,LinkedIn,Q2 Retargeting,referral,356.3156665203418,new,2022-11-30 17:48:36.623309,,Jake,Data Analytics,2022
171,e8081d3d-b051-4a91-a822-535c769de5a2,,Referral,Spring Drip Campaign,email,327.0609111863985,qualified,2024-07-19 17:48:36.623309,,Ken,Managed IT Services,2024
172,a020631d-7496-4dea-9f74-d3888196a346,aed219e8-fcda-404f-b7d4-0144048292cc,Google Ads,Holiday Promo,organic,321.99361412036365,contacted,2024-09-21 17:48:36.623309,,Tori,Networking Solutions,2024
173,4318b8c4-dbf9-4d1a-8ecd-42fefd864698,be336b5c-fb27-4396-a459-3a21ff7f407a,Organic,Product Launch,organic,324.2865646750961,contacted,2023-11-25 17:48:36.623309,,Barbie,Software Development,2023
174,d5f70390-9d1d-47b8-be68-8f0e87997b5c,3e320577-3437-42af-b7df-afaa0810f78e,Google Ads,Customer Referral,referral,293.64972921556466,new,2023-01-06 17:48:36.623309,,Ken,DevOps,2023
175,a33b1e28-d510-43bb-852d-4bf056b0e2c6,,Email,Holiday Promo,paid_search,336.34369304937826,qualified,2025-07-23 17:48:36.623309,,Tori,Cloud Computing,2025
176,41cfd682-7c98-4f7d-86df-5e677099df23,ce40dca6-e096-4ec6-b651-fe1c6cca568e,LinkedIn,Q2 Retargeting,social,313.9721523069446,new,2024-03-10 17:48:36.623309,,Ken,Networking Solutions,2024
177,d2d3c298-f462-4d8c-86a5-c9347746f5bc,,Organic,Holiday Promo,referral,333.75962398229353,converted,2024-04-08 17:48:36.623309,2024-05-05 04:45:00.623309,Ken,SaaS,2024
178,36926c0c-9a03-414d-8bcf-4b081b788273,ef3a8218-6e50-4b13-8a8c-7d3b44fac74c,Referral,Q2 Retargeting,email,283.004430040037,qualified,2025-02-18 17:48:36.623309,,Tori,Software Development,2025
179,bbc9b732-aacb-4376-9830-391b538eed82,,LinkedIn,Q1 Paid Search,email,230.4697775630592,new,2024-01-12 17:48:36.623309,,Barbie,SaaS,2024
180,965a5218-a5ad-4d26-b2ee-b0ff6cdad4ef,,Webinar,SEO Blog,organic,548.3852585400498,new,2024-11-17 17:48:36.623309,,Jake,Data Analytics,2024
181,e0ad9a33-4787-4d4f-b26d-08ab65cea2cc,14a8a5d2-d876-4bdc-9ad6-9705bbcc3f21,Google Ads,Spring Drip Campaign,email,352.4896751756086,new,2024-12-27 17:48:36.623309,,Ken,Managed IT Services,2024
182,ecee9596-5726-4a94-b14f-f60ccd7a4592,29a7bc59-3572-4ac7-bfc6-290423c2a137,Organic,Holiday Promo,email,333.1498613318323,new,2023-08-02 17:48:36.623309,,Barbie,Networking Solutions,2023
183,2e6835ee-459e-4b26-a4f3-d7e22e4cfdda,ef3a8218-6e50-4b13-8a8c-7d3b44fac74c,Organic,Q1 Paid Search,paid_search,318.6905094589076,new,2022-12-22 17:48:36.623309,,Barbie,DevOps,2022
184,ab01db3c-ea64-4c8e-b760-aed6b68180ac,e3299f96-7007-4c4a-a847-114b13696bdc,LinkedIn,Q1 Paid Search,social,275.20557771497533,contacted,2025-10-01 17:48:36.623309,,Barbie,DevOps,2025
185,8e1d4b8b-6d84-4f0e-adc6-be8da1d5b491,,Google Ads,Holiday Promo,social,312.97440427105386,new,2024-08-23 17:48:36.623309,,Midge,Networking Solutions,2024
186,88a11117-87df-4f92-a60d-2a4f853360e3,,Referral,Spring Drip Campaign,paid_search,355.0072497126306,contacted,2024-03-02 17:48:36.623309,,Midge,Networking Solutions,2024
187,7e689f97-b61b-4ef6-aa60-f73e4e59c1ea,,Facebook Ads,Customer Referral,social,295.1210455386661,qualified,2025-04-20 17:48:36.623309,,Jake,Cloud Computing,2025
188,0110281b-23e9-46bf-b95f-cfe02f0676f2,,Facebook Ads,Summer Webinar,paid_search,320.709186822843,new,2023-10-26 17:48:36.623309,,Jake,Cloud Computing,2023
189,9bf2f413-4724-4f3c-9fa5-bbfb8dd7f461,951674d5-7c2c-4fdc-a343-2cad8a52865e,Email,Product Launch,organic,318.8645800124317,qualified,2024-12-07 17:48:36.623309,,Midge,Cybersecurity,2024
190,ec14f1b9-e818-4da2-8d1e-8badbd61526b,da6feec0-c8e4-42cd-883b-d3e3da01b5c2,Organic,Q2 Retargeting,organic,336.5273227600898,new,2023-02-27 17:48:36.623309,,Midge,Cybersecurity,2023
191,64b638ef-c920-4853-832e-d591b50b26dc,,Facebook Ads,Summer Webinar,paid_search,339.4537296653278,qualified,2025-01-22 17:48:36.623309,,Tori,Networking Solutions,2025
192,06864ea0-a5da-460e-9f28-a0a1242424a6,,Webinar,SEO Blog,organic,519.677301900795,contacted,2023-06-18 17:48:36.623309,,Barbie,Networking Solutions,2023
193,1fa11c10-e62f-43f3-80dc-72eaf9ad1146,acc62ea4-984d-46ed-8d46-407bc40228be,Email,Q1 Paid Search,organic,222.9545695929405,qualified,2024-06-01 17:48:36.623309,,Ken,Software Development,2024
194,e32e5c2c-c06f-410a-9e4a-f3ea4ca502c2,bc482a88-471c-4804-a11d-1e9e5ab17d66,Google Ads,Spring Drip Campaign,email,323.05291986078066,new,2023-12-08 17:48:36.623309,,Midge,Data Analytics,2023
195,6ada38d5-e256-4649-85bb-3a0fb13b363f,d1aff0fe-fdd8-4e34-a088-501bd67787ec,Organic,Q1 Paid Search,social,288.89227334992853,contacted,2022-12-13 17:48:36.623309,,Tori,AI & Machine Learning,2022
196,29b4d9aa-ff91-462e-a58a-e790b292807e,dec098f2-a772-4f5f-bc74-a07869ea6f82,Email,Product Launch,referral,303.2315021399922,contacted,2024-01-21 17:48:36.623309,,Ken,IT Consulting,2024
197,987b7b20-c72c-450a-81ab-aa68e694cc82,,Google Ads,Holiday Promo,organic,429.4203675216911,qualified,2025-04-26 17:48:36.623309,,Barbie,Networking Solutions,2025
198,358eeadd-5071-4c0c-b6b1-3df6c6b9ddb1,5f76d5fc-b5e4-4e55-8b47-06d5ee3dc532,Email,Spring Drip Campaign,social,344.2873681089757,qualified,2023-09-09 17:48:36.623309,,Tori,DevOps,2023
199,e771ba47-3566-4ee7-9c37-29c2562ee152,ed11283f-4b61-4641-835b-722ffb10f189,Organic,Q1 Paid Search,social,417.94573047695536,contacted,2024-08-18 17:48:36.623309,,Barbie,DevOps,2024
200,807d2ab6-ffd1-4817-8ca3-ea5a52d98e71,,Webinar,Q1 Paid Search,email,609.7538562541778,qualified,2025-06-30 17:48:36.623309,,Jake,Managed IT Services,2025
201,a4e4e811-f7e2-4962-8c7f-d2049331940d,64715970-0a0d-4953-b1d5-5dc1a2ee6da7,LinkedIn,Summer Webinar,referral,374.317654324358,contacted,2024-12-05 17:48:36.623309,,Midge,Data Analytics,2024
202,567f7c90-b3ef-4a86-93f9-53a50091136b,,Google Ads,SEO Blog,email,268.890737554666,disqualified,2025-08-27 17:48:36.623309,,Barbie,Managed IT Services,2025
203,540d0101-c441-4f9c-a080-2824a1504fcf,6c63a308-e99f-43b2-8e80-ff1be0a3ec9a,LinkedIn,Q2 Retargeting,referral,249.8266000207372,new,2025-01-20 17:48:36.623309,,Barbie,Networking Solutions,2025
204,15f18bcc-01a8-4a7a-85ae-8f5dc23b00fc,,Referral,Holiday Promo,email,292.8913588767159,qualified,2023-11-06 17:48:36.623309,,Barbie,IT Consulting,2023
205,9929a45c-b50f-485b-8163-ec2f14d646b3,,Referral,SEO Blog,referral,388.2018882684298,new,2023-05-05 17:48:36.623309,,Tori,Managed IT Services,2023
206,58d28b6f-7646-4868-8648-ce35faa913a9,,Google Ads,Q2 Retargeting,email,318.78309672847746,new,2024-09-27 17:48:36.623309,,Barbie,Cloud Computing,2024
207,affd4a12-f441-4c38-936d-3911ed51d9a9,,LinkedIn,Q1 Paid Search,referral,142.3832453446244,new,2023-01-21 17:48:36.623309,,Ken,AI & Machine Learning,2023
208,5e7a1d55-0679-49b1-b1a7-079a3b672ff1,d9c9a965-5f1f-4596-8e98-c19ea630e1a2,Organic,Q2 Retargeting,email,313.4240857287253,new,2022-11-29 17:48:36.623309,,Jake,DevOps,2022
209,b5da7c65-9371-47ed-aab3-a3775d2e94c9,786e547a-381f-4260-a4c8-12434e6a126e,Email,Holiday Promo,email,290.8929990613778,new,2025-02-14 17:48:36.623309,,Barbie,DevOps,2025
210,53c9f172-a527-483f-b9a1-3bd154ce51fe,fd46c5f6-7a50-4e62-b279-6d839731535a,Referral,Summer Webinar,organic,435.0731465509832,new,2024-03-17 17:48:36.623309,,Barbie,IT Consulting,2024
211,d4d9e0a6-3eed-49ac-b0b6-b644ede79d77,32355582-619e-41e7-b836-51046ed04c69,Webinar,Product Launch,social,466.925511602566,contacted,2023-04-01 17:48:36.623309,,Midge,IT Consulting,2023
212,c6a81011-db94-4af7-9790-80a65e4e07f8,,Organic,Holiday Promo,social,258.0864471941146,qualified,2024-07-17 17:48:36.623309,,Midge,AI & Machine Learning,2024
213,6d337078-1872-4b9e-8ca8-7ef9bf2e3612,92ec039c-ad7d-4760-bcf0-0b6c3a6335d6,Email,Customer Referral,paid_search,341.3289508118648,new,2023-09-18 17:48:36.623309,,Midge,Cybersecurity,2023
214,cbf906dc-8eee-4d6a-95ac-b51a0e9a30a0,,Facebook Ads,Holiday Promo,organic,402.22100483317786,new,2023-06-30 17:48:36.623309,,Barbie,Data Analytics,2023
215,27d1902c-45cd-422f-b0f3-fbaf9c46d608,b386c0b7-c293-4fb6-b729-f0704a0b77de,Google Ads,Customer Referral,paid_search,282.29499364050184,qualified,2024-05-11 17:48:36.623309,,Midge,Data Analytics,2024
216,d19f77eb-ea3b-4c66-aa7b-6cde838f12fc,,Email,Summer Webinar,email,198.2959407440368,contacted,2024-05-08 17:48:36.623309,,Tori,IT Consulting,2024
217,735523b3-25fc-4b1a-b8be-f0b9507a9a6b,,Email,Holiday Promo,social,241.8922150276456,qualified,2023-10-05 17:48:36.623309,,Tori,Networking Solutions,2023
218,3c763e38-f74f-4967-925e-c7475837c29b,1f488e31-c6ac-42da-9625-3424a3c18ada,Webinar,Q1 Paid Search,social,589.3889837773096,new,2023-01-11 17:48:36.623309,,Jake,Software Development,2023
219,297837da-81e5-44bd-b754-2011df6b79c3,,Google Ads,Q1 Paid Search,email,416.0892703252358,qualified,2024-05-31 17:48:36.623309,,Tori,Networking Solutions,2024
220,e7d1a482-8024-4eb8-a740-a1fdf971bbab,2aa3bc7d-293d-4848-8268-d3d72ea1fde9,Facebook Ads,Spring Drip Campaign,social,284.35437704566846,converted,2022-12-18 17:48:36.623309,2023-02-11 06:56:10.623309,Jake,AI & Machine Learning,2022
221,20c438ba-de40-4a97-b210-5b8525a5ecb9,,Email,Customer Referral,social,331.7117512274563,contacted,2023-04-26 17:48:36.623309,,Ken,Networking Solutions,2023
222,72cfa50d-e3e8-4788-9128-d4ed7daa08b0,,Email,Q2 Retargeting,social,243.69996311619568,qualified,2024-11-01 17:48:36.623309,,Midge,DevOps,2024
223,04591355-47bf-408e-9008-8af53013ee66,a3a9a203-befa-4152-bf84-d2a16f20d6da,Google Ads,Holiday Promo,referral,314.49184590159746,new,2024-01-26 17:48:36.623309,,Ken,SaaS,2024
224,0751e0da-2e42-4cb1-bb4f-5e68fd75f4e5,,Google Ads,Holiday Promo,paid_search,274.0381108565034,new,2023-05-29 17:48:36.623309,,Ken,Data Analytics,2023
225,76a6d3bc-f092-47a9-9a21-f082f2a1f91b,22ca1100-a4b0-4b39-b79b-59e5de8d738f,Google Ads,Holiday Promo,email,466.1574986295444,qualified,2025-07-13 17:48:36.623309,,Ken,Cybersecurity,2025
226,ae70565b-0fbd-4900-bd46-4e0ca23773f5,2d6d501d-5f6f-4b12-818c-37ce3fd7d733,Organic,Q2 Retargeting,organic,307.5081479751045,new,2023-03-18 17:48:36.623309,,Ken,Networking Solutions,2023
227,d4d9e0a6-3eed-49ac-b0b6-b644ede79d77,f396362d-b4c3-4f88-9814-1dcbaf79587c,LinkedIn,SEO Blog,paid_search,249.2178138092885,qualified,2024-04-28 17:48:36.623309,,Ken,DevOps,2024
228,1fa39819-11e7-457b-89bf-86473f5250cf,530e9590-9dfd-49fa-85b0-bb8ec42b9d19,Referral,Q2 Retargeting,email,353.15173478916256,qualified,2024-02-27 17:48:36.623309,,Barbie,DevOps,2024
229,ecc3b5e7-e978-412b-927f-714a04261ab3,,Google Ads,Q2 Retargeting,social,335.0672126909872,new,2024-08-12 17:48:36.623309,,Ken,IT Consulting,2024
230,1a9a6029-9cbc-47f3-918d-afdf0a2b97bb,6a56d6a6-bbe9-4b05-97c7-7cea43701c8b,Google Ads,SEO Blog,paid_search,361.5139699261021,qualified,2023-06-09 17:48:36.623309,,Midge,Data Analytics,2023
231,1e952856-a673-4cce-89fc-272668d2bcbf,fd8a8175-3b56-482b-b7e7-57ba10d79651,Google Ads,Product Launch,referral,233.18455239059165,contacted,2024-01-14 17:48:36.623309,,Tori,DevOps,2024
232,e67c062c-64e1-4cf2-a5ee-f092ab11d219,241c18ac-87a6-489d-95dd-1f498f2e9b67,Google Ads,Q2 Retargeting,referral,360.9342345715504,contacted,2025-07-05 17:48:36.623309,,Tori,SaaS,2025
233,dc208b36-4506-4941-9e54-a4bc260a45c0,88568ae1-65e2-4b7d-87f8-f2d302ce6713,LinkedIn,Holiday Promo,social,340.89166666415105,new,2024-07-02 17:48:36.623309,,Barbie,Software Development,2024
234,6db78391-c969-4dda-ba31-d79abbdf1afb,7b326d56-81f5-4442-8a8d-c5db988dde09,LinkedIn,Q2 Retargeting,email,162.95864632695995,contacted,2025-07-19 17:48:36.623309,,Barbie,Networking Solutions,2025
235,27d383fc-b461-4d6f-bba4-b8b4c230130c,5e7fd68c-365a-4a35-97a3-293630f87dbd,Organic,Customer Referral,paid_search,356.1671067780781,new,2024-07-14 17:48:36.623309,,Jake,AI & Machine Learning,2024
236,78bb6738-c0de-4462-9d1d-a26f9226ec67,9ed0ecb1-1caa-497e-ae1c-917112fe6119,Facebook Ads,Holiday Promo,referral,365.45715112506497,contacted,2024-05-03 17:48:36.623309,,Jake,Data Analytics,2024
237,4641900e-7796-45de-855f-4587b5477141,,Email,Product Launch,paid_search,392.23799369868135,new,2024-10-16 17:48:36.623309,,Midge,DevOps,2024
238,d8ab4355-d09b-484e-b805-4543efe7317b,8f0665be-dbb8-4bfe-99ed-f2b44422be12,Facebook Ads,Summer Webinar,email,291.6616659563622,contacted,2023-08-18 17:48:36.623309,,Midge,AI & Machine Learning,2023
239,16cb78cc-b59e-4a3c-beed-548b4e1888c0,6af1c07e-699c-4ead-ad04-0db750d422a9,Webinar,Q1 Paid Search,referral,573.6472291237732,qualified,2025-02-17 17:48:36.623309,,Jake,SaaS,2025
240,07ff7a77-6d48-4eba-b47c-3d59f62e9b34,991455a1-5a53-4d31-b959-48c22130cbcb,Facebook Ads,SEO Blog,referral,291.5422650243116,new,2025-04-30 17:48:36.623309,,Jake,Data Analytics,2025
241,06f49d54-ebd9-4401-b170-482b5e7d758b,,Referral,Q2 Retargeting,paid_search,364.27346221224536,qualified,2025-07-07 17:48:36.623309,,Tori,Managed IT Services,2025
242,d12569e2-4caa-41d0-895f-781db09be21d,b86184c0-1f48-46af-bd4d-72d26c3bba1b,Email,SEO Blog,organic,305.95903148688285,new,2023-03-27 17:48:36.623309,,Tori,Networking Solutions,2023
243,7ecd63a9-13fd-4f68-8e3f-04c0ab5ac721,6cc20b88-2648-4fa1-a0f5-2706e76f4e12,Facebook Ads,Summer Webinar,organic,296.45639413633955,new,2024-01-01 17:48:36.623309,,Tori,Cybersecurity,2024
244,9810767e-bbb3-4af3-be1e-9f8a1ff5dd5f,ce566116-a5f1-4ddb-9472-12b5e1ff084f,LinkedIn,Product Launch,email,148.39300697665684,new,2025-08-20 17:48:36.623309,,Ken,Cloud Computing,2025
245,be81d33f-aa85-4301-8d26-4c9411e84846,,Email,Q1 Paid Search,email,346.9390224702005,qualified,2023-10-19 17:48:36.623309,,Midge,DevOps,2023
246,855447f7-4461-49ca-9948-d4d6cd30bd4b,b15dc130-579a-4528-b837-55507d55e26b,Organic,Summer Webinar,social,382.9313339839392,new,2023-05-03 17:48:36.623309,,Barbie,Data Analytics,2023
247,dfc20eb4-2ad1-4096-9d1d-9081bdb4a961,762218bf-0044-416d-bd2b-1d824b5bbc3e,Referral,Customer Referral,referral,457.7801413526628,new,2024-03-28 17:48:36.623309,,Midge,Data Analytics,2024
248,569ba2a5-b62e-49aa-9aa1-87c560878582,fe423e5e-8c2a-4a0e-960b-4510d0d89e47,Facebook Ads,Product Launch,social,288.59458029308684,contacted,2022-10-16 17:48:36.623309,,Tori,DevOps,2022
249,9dbb0636-7c6a-4218-9b5a-d57bee1fc35a,,Referral,SEO Blog,email,374.66403762520105,qualified,2023-08-18 17:48:36.623309,,Jake,Cybersecurity,2023
250,465aba72-d0fd-4783-90fc-f4cea3d95028,d1aff0fe-fdd8-4e34-a088-501bd67787ec,LinkedIn,SEO Blog,social,148.43680029549034,new,2023-11-18 17:48:36.623309,,Barbie,Managed IT Services,2023
251,efeb336f-71b7-4847-b61c-477cef308397,,LinkedIn,Summer Webinar,paid_search,220.23706830448532,new,2024-03-27 17:48:36.623309,,Barbie,AI & Machine Learning,2024
252,c3a12bd1-84ee-42b4-8657-f06a1800f36a,3bdf7d1d-9b33-43f4-8c3b-b252e12b319f,LinkedIn,Product Launch,email,283.12476763527167,qualified,2022-10-23 17:48:36.623309,,Tori,SaaS,2022
253,ef0f84f7-e8c7-4878-87c1-d8df31070ff3,951674d5-7c2c-4fdc-a343-2cad8a52865e,Referral,SEO Blog,paid_search,416.7094242422135,new,2024-03-31 17:48:36.623309,,Barbie,Managed IT Services,2024
254,0a40d06d-f44f-4890-9cd4-64ed62bc1942,,LinkedIn,Customer Referral,email,295.1492977580703,converted,2023-12-21 17:48:36.623309,2024-02-01 23:53:54.623309,Jake,Networking Solutions,2023
255,07d71c55-2260-4017-83b5-faa02f4be465,62b01eee-c654-44d1-97a0-5b5956144068,Referral,Customer Referral,referral,224.93796488015204,qualified,2024-03-02 17:48:36.623309,,Barbie,SaaS,2024
256,133b3ee9-8b19-489f-91f4-652468ac96ed,9d8f5877-cecd-4f6b-b04c-9f87adf1feac,Google Ads,Summer Webinar,email,365.5881521075811,contacted,2025-07-30 17:48:36.623309,,Barbie,Cybersecurity,2025
