lead_id,user_id,continent,country_name,country_code,state_or_province_name,state_code,postal_code,latitude,longitude
224,0751e0da-2e42-4cb1-bb4f-5e68fd75f4e5,Asia,Japan,JPN,Kanagawa,14,2116486,35.6762,139.6503
225,76a6d3bc-f092-47a9-9a21-f082f2a1f91b,Asia,Japan,JPN,Aichi,23,4562815,35.6762,139.6503
226,ae70565b-0fbd-4900-bd46-4e0ca23773f5,Asia,Japan,JPN,Saitama,11,3610683,35.6762,139.6503
227,d4d9e0a6-3eed-49ac-b0b6-b644ede79d77,Asia,Japan,JPN,Aichi,23,4216991,35.6762,139.6503
228,1fa39819-11e7-457b-89bf-86473f5250cf,Oceania,Australia,AUS,New South Wales,NSW,2411,-33.8688,151.2093
229,ecc3b5e7-e978-412b-927f-714a04261ab3,Asia,Japan,JPN,Hyogo,28,6155183,35.6762,139.6503
230,1a9a6029-9cbc-47f3-918d-afdf0a2b97bb,Asia,Japan,JPN,Saitama,11,3625510,35.6762,139.6503
231,1e952856-a673-4cce-89fc-272668d2bcbf,North America,United States,USA,Washington,WA,98201,40.7128,-74.006
232,e67c062c-64e1-4cf2-a5ee-f092ab11d219,North America,United States,USA,Pennsylvania,PA,16119,40.7128,-74.006
233,dc208b36-4506-4941-9e54-a4bc260a45c0,Oceania,Australia,AUS,Victoria,VIC,3788,-33.8688,151.2093
234,6db78391-c969-4dda-ba31-d79abbdf1afb,Oceania,Australia,AUS,Victoria,VIC,3910,-33.8688,151.2093
235,27d383fc-b461-4d6f-bba4-b8b4c230130c,North America,United States,USA,Ohio,OH,48107,40.7128,-74.006
236,78bb6738-c0de-4462-9d1d-a26f9226ec67,North America,United States,USA,Washington,WA,98850,40.7128,-74.006
237,4641900e-7796-45de-855f-4587b5477141,Asia,Japan,JPN,Fukuoka,40,8730101,35.6762,139.6503
238,d8ab4355-d09b-484e-b805-4543efe7317b,Asia,Japan,JPN,Kanagawa,14,2292696,35.6762,139.6503
239,16cb78cc-b59e-4a3c-beed-548b4e1888c0,North America,United States,USA,Texas,TX,75243,40.7128,-74.006
240,07ff7a77-6d48-4eba-b47c-3d59f62e9b34,North America,United States,USA,Illinois,IL,65038,40.7128,-74.006
241,06f49d54-ebd9-4401-b170-482b5e7d758b,North America,United States,USA,Ohio,OH,48394,40.7128,-74.006
242,d12569e2-4caa-41d0-895f-781db09be21d,North America,United States,USA,North Carolina,NC,22316,40.7128,-74.006
243,7ecd63a9-13fd-4f68-8e3f-04c0ab5ac721,North America,United States,USA,New York,NY,14024,40.7128,-74.006
244,9810767e-bbb3-4af3-be1e-9f8a1ff5dd5f,Asia,Japan,JPN,Kanagawa,14,2754357,35.6762,139.6503
245,be81d33f-aa85-4301-8d26-4c9411e84846,Asia,Japan,JPN,Chiba,12,2886776,35.6762,139.6503
246,855447f7-4461-49ca-9948-d4d6cd30bd4b,Oceania,Australia,AUS,Tasmania,TAS,7947,-33.8688,151.2093
247,dfc20eb4-2ad1-4096-9d1d-9081bdb4a961,Asia,Japan,JPN,Chiba,12,2564435,35.6762,139.6503
248,569ba2a5-b62e-49aa-9aa1-87c560878582,North America,United States,USA,Texas,TX,77912,40.7128,-74.006
249,9dbb0636-7c6a-4218-9b5a-d57bee1fc35a,North America,United States,USA,New York,NY,14444,40.7128,-74.006
250,465aba72-d0fd-4783-90fc-f4cea3d95028,Oceania,Australia,AUS,Victoria,VIC,3854,-33.8688,151.2093
251,efeb336f-71b7-4847-b61c-477cef308397,Oceania,Australia,AUS,Northern Territory,NT,0842,-33.8688,151.2093
252,c3a12bd1-84ee-42b4-8657-f06a1800f36a,North America,United States,USA,Pennsylvania,PA,19475,40.7128,-74.006
253,ef0f84f7-e8c7-4878-87c1-d8df31070ff3,Oceania,Australia,AUS,Victoria,VIC,3302,-33.8688,151.2093
254,0a40d06d-f44f-4890-9cd4-64ed62bc1942,North America,United States,USA,Illinois,IL,69054,40.7128,-74.006
255,07d71c55-2260-4017-83b5-faa02f4be465,Oceania,Australia,AUS,Tasmania,TAS,7340,-33.8688,151.2093
256,133b3ee9-8b19-489f-91f4-652468ac96ed,Oceania,Australia,AUS,Northern Territory,NT,0005,-33.8688,151.2093
257,e850d42b-536e-41cf-b712-09507a5dcbdc,Asia,Japan,JPN,Kyoto,26,6277297,35.6762,139.6503
258,8b2fca18-b92c-4533-af4e-7bee771b3052,North America,United States,USA,Pennsylvania,PA,12965,40.7128,-74.006
259,deee7fdc-ee50-4609-8fc1-561f262b1f21,North America,United States,USA,New York,NY,17300,40.7128,-74.006
260,18ff69b0-6914-4173-bc99-3eb4d74f2f2c,North America,United States,USA,Florida,FL,34447,40.7128,-74.006
261,54f2005c-d7a9-487d-8ed3-01f4db5d47cf,Asia,Japan,JPN,Kanagawa,14,2869328,35.6762,139.6503
262,0e2d1ffb-9deb-422d-aff7-82f6dd114550,Oceania,Australia,AUS,Tasmania,TAS,7502,-33.8688,151.2093
263,93eae070-4e4f-443f-8659-1e0e78b309da,Oceania,Australia,AUS,Western Australia,WA,6149,-33.8688,151.2093
264,f657b932-b16a-4bbe-98e4-a279f151d297,North America,United States,USA,Florida,FL,33552,40.7128,-74.006
265,f4796c03-26d9-4bc7-89f6-2da3f0bb4c3e,North America,United States,USA,California,CA,91233,37.7749,-122.4194
266,9dbf6217-1b4f-4388-af0b-c83764360b17,Asia,Japan,JPN,Chiba,12,2771825,35.6762,139.6503
267,ffa71144-7c91-4671-b6a8-cc26e99f4c6e,North America,United States,USA,Washington,WA,98076,40.7128,-74.006
268,2a1d8bdb-cdeb-4092-8cc9-4e56dd4bba60,Asia,Japan,JPN,Kyoto,26,6689115,35.6762,139.6503
269,3906e40c-154d-47bb-ad05-c7025bcf4375,North America,United States,USA,Massachusetts,MA,03055,40.7128,-74.006
270,671a28e6-87f4-4d44-ada2-d81550b02988,Oceania,Australia,AUS,New South Wales,NSW,2915,-33.8688,151.2093
271,91c8c59b-8a09-453c-9ec8-d189dc06e8fb,Asia,Japan,JPN,Tokyo,13,1260033,35.6762,139.6503
272,75473bd7-45e7-4cb6-a5a5-e64aa0792823,North America,United States,USA,Ohio,OH,46109,40.7128,-74.006
273,1ac9d334-d181-49dd-872e-ecb2427762be,North America,United States,USA,North Carolina,NC,28328,40.7128,-74.006
274,ea6b57b5-1f29-4ee3-a217-350a2859d6e0,Asia,Japan,JPN,Saitama,11,3291884,35.6762,139.6503
275,d7d228db-cd37-40de-b234-1b26cd0d25bb,North America,United States,USA,Pennsylvania,PA,11575,40.7128,-74.006
276,e9c3ba2d-472c-47a7-9f40-eb7b600ac913,Oceania,Australia,AUS,New South Wales,NSW,2760,-33.8688,151.2093
277,43693ed8-ab70-4833-b623-46d350cb896a,North America,United States,USA,Pennsylvania,PA,11723,40.7128,-74.006
278,fdc96cfa-d2b2-4dd5-8978-6ce8c3e50a05,Asia,Japan,JPN,Hokkaido,01,0294098,35.6762,139.6503
279,122fec46-26de-48b1-b489-517325e7f835,Asia,Japan,JPN,Tokyo,13,1434826,35.6762,139.6503
280,d2624ad0-77bf-47c3-a528-a2d1b2ad2015,Asia,Japan,JPN,Aichi,23,4809710,35.6762,139.6503
281,1b7054c8-71e7-4b20-a9a6-aa367ed8dd87,Asia,Japan,JPN,Chiba,12,2708045,35.6762,139.6503
282,295ac452-baae-4fda-b3b3-150dd89dd2b2,Asia,Japan,JPN,Hokkaido,01,0154118,35.6762,139.6503
283,846668a8-67c4-4715-90a5-ff21a0b7dad6,Oceania,Australia,AUS,Queensland,QLD,4597,-33.8688,151.2093
284,5f9c2dbd-92b0-4fb0-b76e-b856b07e03ad,North America,United States,USA,Georgia,GA,32312,40.7128,-74.006
285,6b2e64c3-9114-4de5-a382-d1c06fde6228,Oceania,Australia,AUS,South Australia,SA,5971,-33.8688,151.2093
286,528df9c0-5402-4957-9c77-91f81ddd3dd1,Oceania,Australia,AUS,South Australia,SA,5546,-33.8688,151.2093
287,e57a69f3-2d14-44c3-8933-74011fa43676,Asia,Japan,JPN,Tokyo,13,1622903,35.6762,139.6503
288,ff26ff85-5512-46be-b95d-cf8ce7ac6d51,Asia,Japan,JPN,Aichi,23,4720995,35.6762,139.6503
289,cc302e9b-aa10-496c-bc7e-a179da166298,North America,United States,USA,Pennsylvania,PA,15661,40.7128,-74.006
290,06864ea0-a5da-460e-9f28-a0a1242424a6,Asia,Japan,JPN,Osaka,27,5542078,34.6937,135.5023
291,8b56c473-90ef-4ee5-bd52-23d450754bbc,Asia,Japan,JPN,Hokkaido,01,0853221,35.6762,139.6503
292,9b0bea59-4dc5-4296-a085-01e777567003,Asia,Japan,JPN,Hokkaido,01,0399068,35.6762,139.6503
293,a020f3f1-9b50-46e9-b8ba-7bf4c22062e9,Oceania,Australia,AUS,Queensland,QLD,4946,-33.8688,151.2093
294,753d2596-8b4c-423f-bc2e-ac2b303f1d69,North America,United States,USA,Florida,FL,38958,40.7128,-74.006
295,973d34b9-13e6-4ed4-aa99-c72a8fefa806,North America,United States,USA,Georgia,GA,31428,40.7128,-74.006
296,9eee318b-85f8-4ad3-92e6-bc4fef0326fe,Oceania,Australia,AUS,Australian Capital Territory,ACT,2159,-33.8688,151.2093
297,b7a3d52f-7351-45fb-9347-ca62a234380e,Asia,Japan,JPN,Chiba,12,2378472,35.6762,139.6503
298,cb885a53-d28c-426c-b787-b027236d16fa,Asia,Japan,JPN,Fukuoka,40,8768961,35.6762,139.6503
299,3ecac27f-ef72-4ea3-ab57-71e81dbf6f4a,Oceania,Australia,AUS,South Australia,SA,5467,-33.8688,151.2093
300,5e43b0b3-df43-4347-972e-cb2f7479c85a,Oceania,Australia,AUS,Australian Capital Territory,ACT,2721,-33.8688,151.2093
301,b61182b3-815d-464e-afb9-b5c204bd4289,Oceania,Australia,AUS,Australian Capital Territory,ACT,2870,-33.8688,151.2093
302,338423b7-d849-414c-8c02-89a763908c29,North America,United States,USA,Florida,FL,34654,40.7128,-74.006
303,6e3c1ae6-63b4-46bf-a1e8-e08e003010d6,Asia,Japan,JPN,Tokyo,13,1848210,35.6762,139.6503
304,98515690-630c-44a5-9009-36ca492f403d,North America,United States,USA,Ohio,OH,46652,40.7128,-74.006
305,859b7793-9fb3-4f6e-b521-f6aa40d306e0,Asia,Japan,JPN,Saitama,11,3458142,35.6762,139.6503
306,14b619d5-3540-44a9-ae40-2ca365f83597,Asia,Japan,JPN,Hokkaido,01,0529003,35.6762,139.6503
307,fde93c20-d27c-4b51-a730-ed466bad9987,North America,United States,USA,California,CA,98354,37.7749,-122.4194
308,6a4c3ba2-4731-4790-96bc-c6d5cb8016cc,North America,United States,USA,Illinois,IL,61670,40.7128,-74.006
309,80ba3c9d-a0a1-484c-a4f9-2b730c6690de,Oceania,Australia,AUS,Tasmania,TAS,7644,-33.8688,151.2093
310,14b619d5-3540-44a9-ae40-2ca365f83597,Asia,Japan,JPN,Hyogo,28,6509002,35.6762,139.6503
311,8eb44084-b7a3-4b44-bbf4-dc4d0fad5a58,Asia,Japan,JPN,Kyoto,26,6447867,35.6762,139.6503
312,bfb3601d-8f5b-44b9-a0f4-34c8544fce60,Oceania,Australia,AUS,Northern Territory,NT,0933,-33.8688,151.2093
313,2764011b-1dfb-4e96-94f1-d82b783f6647,Oceania,Australia,AUS,Tasmania,TAS,7915,-33.8688,151.2093
314,41ad6ce4-79a6-4ea2-8928-b500e961e6e3,Oceania,Australia,AUS,New South Wales,NSW,2453,-33.8688,151.2093
315,84ae3dff-41d2-4897-ae05-f85c7cdcbbc1,North America,United States,USA,Georgia,GA,35423,40.7128,-74.006
316,801ef9d4-0afc-4def-bbf5-e6fdd7774a9f,North America,United States,USA,Ohio,OH,45152,40.7128,-74.006
317,d868b5bb-0edc-4da5-b7ea-da51127c8708,Oceania,Australia,AUS,Australian Capital Territory,ACT,2861,-33.8688,151.2093
318,16cb78cc-b59e-4a3c-beed-548b4e1888c0,North America,United States,USA,Illinois,IL,66188,40.7128,-74.006
319,c96aef18-e662-4dbf-8be8-a70b9d68affa,North America,United States,USA,Florida,FL,32003,40.7128,-74.006
320,19ba6f8a-ee15-427c-84b9-89628c25d9d0,North America,United States,USA,Texas,TX,75858,40.7128,-74.006
321,88976b6c-07c7-4b8a-a72f-28e0fa4616e5,North America,United States,USA,Texas,TX,74805,40.7128,-74.006
322,95ba1570-450c-4d78-8afc-5dfb0b469e6e,North America,United States,USA,Georgia,GA,37535,40.7128,-74.006
323,78605086-a068-4828-9939-a7d4fe87bedf,Asia,Japan,JPN,Osaka,27,5385080,34.6937,135.5023
324,9028029a-7e50-435a-892b-e74d3dcba4d8,Oceania,Australia,AUS,New South Wales,NSW,2171,-33.8688,151.2093
325,e1de5df9-a869-4b49-80b7-ad7f250a5f74,Asia,Japan,JPN,Chiba,12,2602650,35.6762,139.6503
326,596dc4b5-60a5-47c3-8a3a-e4ac33768f30,Asia,Japan,JPN,Fukuoka,40,8967437,35.6762,139.6503
327,0e5f3502-7ba1-4e5c-b3d0-b53054424e3e,Asia,Japan,JPN,Saitama,11,3579730,35.6762,139.6503
328,0a789977-237f-420c-bb3b-e11ed005ac05,Asia,Japan,JPN,Chiba,12,2611211,35.6762,139.6503
329,fd6c1284-4ec5-4817-8df0-609e060cee4a,Asia,Japan,JPN,Aichi,23,4118091,35.6762,139.6503
330,521a68bc-192a-40bc-9899-269b13e6d3e5,North America,United States,USA,Pennsylvania,PA,12165,40.7128,-74.006
331,80793cb8-2a61-4d4a-bd05-e42f596a8a65,Asia,Japan,JPN,Saitama,11,3536014,35.6762,139.6503
332,df0c2db4-21c5-48fc-9caf-8d0a0f87e54e,North America,United States,USA,Florida,FL,38162,40.7128,-74.006
333,be2eebb4-a163-4452-9d56-48b4f8ce1131,Oceania,Australia,AUS,New South Wales,NSW,2987,-33.8688,151.2093
334,6e7bfc6f-afd7-496f-8625-d1fd0cc1b953,Oceania,Australia,AUS,South Australia,SA,5603,-33.8688,151.2093
335,0405c4a8-5961-4de2-b391-d62667adc519,North America,United States,USA,New York,NY,12686,40.7128,-74.006
336,93dc7189-2312-47da-adc5-c1667346a214,Asia,Japan,JPN,Chiba,12,2762640,35.6762,139.6503
337,8e6f9875-2d18-40de-83d8-49e149f81157,Asia,Japan,JPN,Tokyo,13,1908260,35.6762,139.6503
338,8981f341-2202-4e1c-b79d-9faf4a404dc1,North America,United States,USA,Florida,FL,31269,40.7128,-74.006
339,6cbf81fc-2a2f-442a-ba33-c311bdc241a5,North America,United States,USA,California,CA,91896,37.7749,-122.4194
340,a3b41dd4-3dd0-494d-8496-c1246612ac25,Asia,Japan,JPN,Chiba,12,2820694,35.6762,139.6503
341,317c573f-7152-4cae-9385-856cf1b64513,Asia,Japan,JPN,Saitama,11,3208889,35.6762,139.6503
342,50939eaa-1796-4e2e-a0d8-42d1c672cdf3,Oceania,Australia,AUS,Tasmania,TAS,7186,-33.8688,151.2093
343,29501ba4-cc8f-431c-a8de-14040b0f7d8d,North America,United States,USA,Colorado,CO,82380,40.7128,-74.006
344,13f94570-4eba-47de-8fab-b73cdbe7dbe9,Asia,Japan,JPN,Tokyo,13,1465730,35.6762,139.6503
345,a40beafc-8823-4bad-b82a-28fb672e5b53,North America,United States,USA,Colorado,CO,82688,40.7128,-74.006
346,cefe3c55-84d6-4b6c-86ec-a674dd9db2f6,North America,United States,USA,Florida,FL,30914,40.7128,-74.006
347,c7179bd7-3a30-44be-b3fa-5c633a49864a,Asia,Japan,JPN,Chiba,12,2245055,35.6762,139.6503
348,c9bd9d8a-e4b1-40b6-8328-ea38cb816857,Oceania,Australia,AUS,Victoria,VIC,3958,-33.8688,151.2093
349,acf59ab9-6de0-498e-aad3-453621f05b0e,Asia,Japan,JPN,Hyogo,28,6205067,35.6762,139.6503
350,87c3f455-8bec-4496-9cd0-4c908e5bc4fd,North America,United States,USA,Washington,WA,98465,40.7128,-74.006
351,31114d54-a024-474a-b340-6ca3dcdf3745,Asia,Japan,JPN,Kanagawa,14,2307665,35.6762,139.6503
352,3d2b6593-7d0f-421d-9b3c-b3781e65fea4,Asia,Japan,JPN,Kanagawa,14,2778298,35.6762,139.6503
353,07560ab8-3d5a-4912-a10e-c287b01130f6,Asia,Japan,JPN,Kanagawa,14,2496950,35.6762,139.6503
354,cbe81dc5-75c9-4ca4-8588-d17f1bf330da,Asia,Japan,JPN,Fukuoka,40,8763350,35.6762,139.6503
355,27aa921a-041e-4d0b-8807-7a36aeb8a486,North America,United States,USA,Massachusetts,MA,02055,40.7128,-74.006
356,9f3b26f1-0a23-42d5-81c3-e09749b107ea,Asia,Japan,JPN,Saitama,11,3177030,35.6762,139.6503
357,246dd9ed-eec2-4ccd-8bcd-36c2e202421c,Asia,Japan,JPN,Aichi,23,4755659,35.6762,139.6503
358,35f8c7ed-3533-4559-bfe0-5ad33d60ba21,North America,United States,USA,Colorado,CO,80098,40.7128,-74.006
359,30576881-145b-48a6-a43f-b52f62ef960d,Oceania,Australia,AUS,Tasmania,TAS,7675,-33.8688,151.2093
360,7bfcf50f-a8b6-43ac-8daf-c03fb49422a9,North America,United States,USA,Illinois,IL,64959,40.7128,-74.006
361,a3b0f228-9bf3-4898-b34a-c89dca7e1a94,Asia,Japan,JPN,Aichi,23,4526303,35.6762,139.6503
362,4f2b5487-5103-4366-bc0e-2da2ba5f9823,North America,United States,USA,Colorado,CO,80790,40.7128,-74.006
363,28090662-26a0-40d9-b85f-5141d184aab8,Asia,Japan,JPN,Kanagawa,14,2398245,35.6762,139.6503
364,5f9c2dbd-92b0-4fb0-b76e-b856b07e03ad,North America,United States,USA,Washington,WA,98597,40.7128,-74.006
365,079d19c9-f312-472a-8e02-035498feb25b,North America,United States,USA,North Carolina,NC,24882,40.7128,-74.006
366,f0db49c1-37b5-47b0-a8da-79d5ba565308,North America,United States,USA,Ohio,OH,40419,40.7128,-74.006
367,69fcb293-d9d6-46d7-959c-8749e29b9a45,North America,United States,USA,New York,NY,12272,40.7128,-74.006
368,72cde271-4fe1-486c-a0e4-f2101e9b2d4b,Asia,Japan,JPN,Chiba,12,2575588,35.6762,139.6503
369,13cb2a54-b04b-4f49-8b79-c7ae1dd85a01,Asia,Japan,JPN,Saitama,11,3099322,35.6762,139.6503
370,ffa71144-7c91-4671-b6a8-cc26e99f4c6e,Oceania,Australia,AUS,Tasmania,TAS,7460,-33.8688,151.2093
371,7e689f97-b61b-4ef6-aa60-f73e4e59c1ea,North America,United States,USA,Massachusetts,MA,08601,40.7128,-74.006
372,888e92a8-d404-4603-a1e0-c2c3130dc0fc,Asia,Japan,JPN,Aichi,23,4009047,35.6762,139.6503
373,7d961bde-0e08-40cf-8f18-96ef49813cb6,Asia,Japan,JPN,Tokyo,13,1399809,35.6762,139.6503
374,f84d25c1-2585-4f2f-8310-0cd235035474,Asia,Japan,JPN,Aichi,23,4718959,35.6762,139.6503
375,883c28b7-a9e3-4967-ad3e-733baac85420,Asia,Japan,JPN,Fukuoka,40,8199347,35.6762,139.6503
376,dca2652e-4353-4608-8962-5e8e0a94cde1,Oceania,Australia,AUS,South Australia,SA,5238,-33.8688,151.2093
377,539e39e1-faaa-41a0-9811-3a69da60f196,North America,United States,USA,Colorado,CO,80712,40.7128,-74.006
378,68c24e99-7127-4430-9673-337b662c2b60,Asia,Japan,JPN,Aichi,23,4041388,35.6762,139.6503
379,ba60f34e-4813-4ca8-84dc-630ff28370c8,Asia,Japan,JPN,Hokkaido,01,0486959,35.6762,139.6503
380,49f57229-6464-457c-ac02-91c438adf623,North America,United States,USA,Illinois,IL,65484,40.7128,-74.006
381,c7efcf4f-c553-4ec7-92c0-b5be340fde71,Asia,Japan,JPN,Saitama,11,3248910,35.6762,139.6503
382,654f46af-966c-409d-8809-ec409a24cbe0,North America,United States,USA,Georgia,GA,33347,40.7128,-74.006
383,8009b4cd-d354-4f2d-90eb-47dab8c30964,Asia,Japan,JPN,Aichi,23,4139395,35.6762,139.6503
384,ee9a9b81-0334-4433-a833-b73b0b456b59,North America,United States,USA,Colorado,CO,84707,40.7128,-74.006
385,811581de-2140-4030-be58-8a79d9d07499,Asia,Japan,JPN,Tokyo,13,1653148,35.6762,139.6503
386,46a3fa69-a1b1-4837-ad59-40fbbaeb4230,North America,United States,USA,Washington,WA,98639,40.7128,-74.006
387,030b55df-61b7-4fed-bf18-ede2990fab58,Asia,Japan,JPN,Hyogo,28,6668245,35.6762,139.6503
388,83e5ac09-5b0e-41dc-a6b8-860081f7ff71,Oceania,Australia,AUS,New South Wales,NSW,2782,-33.8688,151.2093
389,4fd9112f-5ba4-42ac-88dd-edb99896063c,Asia,Japan,JPN,Kyoto,26,6557861,35.6762,139.6503
390,550870a7-ad77-4764-8bbc-b05f177f43b6,North America,United States,USA,Colorado,CO,89338,40.7128,-74.006
391,5be5e73a-119d-4268-8e93-791f0fa58b26,Asia,Japan,JPN,Fukuoka,40,8874734,35.6762,139.6503
392,64d6818e-500e-4f4d-b1bd-40dd0bbe84ed,Oceania,Australia,AUS,Queensland,QLD,4388,-33.8688,151.2093
393,a41ed15c-7d25-442c-a407-da6a05b8fb17,Asia,Japan,JPN,Kanagawa,14,2786335,35.6762,139.6503
394,d2d3c298-f462-4d8c-86a5-c9347746f5bc,North America,United States,USA,North Carolina,NC,29864,40.7128,-74.006
395,62858868-2073-429f-ba49-80d3a93ff499,North America,United States,USA,Colorado,CO,87072,40.7128,-74.006
396,d5420cdd-a2fc-4d11-9529-5081e3b700b6,Oceania,Australia,AUS,Northern Territory,NT,0972,-33.8688,151.2093
397,27e1d4d2-645c-4cec-910a-27b4aa1406fa,Asia,Japan,JPN,Hyogo,28,6560460,35.6762,139.6503
398,d3a63c83-4a97-4f8c-b7a2-46b4fd7f83aa,Asia,Japan,JPN,Saitama,11,3354023,35.6762,139.6503
399,01b37727-37a9-4651-b2fb-3b51ee2e1338,Asia,Japan,JPN,Osaka,27,5317108,34.6937,135.5023
400,7ea53edd-4b9a-40f0-9a77-9697c8a29ff6,Asia,Japan,JPN,Fukuoka,40,8168410,35.6762,139.6503
401,d7720087-e2d6-49f4-815d-b08548a06fb5,Asia,Japan,JPN,Tokyo,13,1641936,35.6762,139.6503
402,93f3508d-e6ef-4412-aa40-b1be5f0aa528,North America,United States,USA,Colorado,CO,80641,40.7128,-74.006
403,ea17a369-eafd-4a2a-9170-ca35b99d7b81,Asia,Japan,JPN,Hokkaido,01,0001339,35.6762,139.6503
404,179ff00d-e39e-4168-94d8-bd39db7c3402,Asia,Japan,JPN,Aichi,23,4526103,35.6762,139.6503
405,e748771f-cd10-41e0-aba4-8f069f15aad5,Asia,Japan,JPN,Osaka,27,5960212,34.6937,135.5023
406,e47061cd-2459-4ebf-8b6b-620ee450d146,Oceania,Australia,AUS,Australian Capital Territory,ACT,2214,-33.8688,151.2093
407,b7c22f5a-63cc-4275-b575-f601c7a086d2,North America,United States,USA,Colorado,CO,89277,40.7128,-74.006
408,5969b82d-ca3f-4edc-9485-ef2b8e5e53ac,North America,United States,USA,North Carolina,NC,26284,40.7128,-74.006
409,4f0d745e-b304-4695-824a-81cc311cb2c8,Asia,Japan,JPN,Saitama,11,3171134,35.6762,139.6503
410,8009b4cd-d354-4f2d-90eb-47dab8c30964,North America,United States,USA,Colorado,CO,86975,40.7128,-74.006
411,42e52033-115f-4143-a205-13baae8a5cad,North America,United States,USA,Pennsylvania,PA,19713,40.7128,-74.006
412,6f9ae17e-6789-408e-ac48-099d8141b994,Oceania,Australia,AUS,Queensland,QLD,4492,-33.8688,151.2093
413,4155bd4f-cf9f-45bd-aea4-1bf981799d5e,Asia,Japan,JPN,Aichi,23,4043947,35.6762,139.6503
414,cce48084-7d9d-4474-abe5-af28370a5793,North America,United States,USA,Pennsylvania,PA,12133,40.7128,-74.006
415,777961ab-ce60-44a7-9ddb-4ac164435db7,Asia,Japan,JPN,Kyoto,26,6869199,35.6762,139.6503
416,d512e3df-cdbc-4b54-a858-946c66c5cccf,North America,United States,USA,Pennsylvania,PA,18837,40.7128,-74.006
417,30576881-145b-48a6-a43f-b52f62ef960d,Asia,Japan,JPN,Osaka,27,5012411,34.6937,135.5023
418,33fc0da3-8ef4-4853-925a-a85f0c533e47,Asia,Japan,JPN,Tokyo,13,1721710,35.6762,139.6503
419,b3737be4-0ca3-4b64-98f5-e4eb7fcf56a1,Oceania,Australia,AUS,New South Wales,NSW,2984,-33.8688,151.2093
420,ad6a8909-2907-4fe8-8f47-ea5ea222f756,North America,United States,USA,Texas,TX,78417,40.7128,-74.006
421,8d051328-bf7c-48b3-aefd-f8d9b6cc25e5,Oceania,Australia,AUS,New South Wales,NSW,2626,-33.8688,151.2093
422,b072ab54-0428-47af-9e0a-66fa85b039b6,North America,United States,USA,Massachusetts,MA,04759,40.7128,-74.006
423,2800295c-447c-40f9-8ba4-ef48da661a95,Oceania,Australia,AUS,Western Australia,WA,6112,-33.8688,151.2093
424,e532ae6e-61ea-42bd-8833-1a92cc02e626,North America,United States,USA,Washington,WA,98887,40.7128,-74.006
425,f0aa8df7-2081-4ec2-8f30-10aed3264f3e,North America,United States,USA,California,CA,99463,37.7749,-122.4194
426,a367ff75-a405-4884-b32b-3161456b1d7e,North America,United States,USA,Illinois,IL,61675,40.7128,-74.006
427,3705ef44-2737-4c80-be25-b7055e73fa60,North America,United States,USA,Florida,FL,30132,40.7128,-74.006
428,474167e9-9032-4f5f-9f95-4799f30dac64,North America,United States,USA,California,CA,90280,37.7749,-122.4194
429,27e1d4d2-645c-4cec-910a-27b4aa1406fa,Oceania,Australia,AUS,New South Wales,NSW,2719,-33.8688,151.2093
430,5c656c5a-97fc-41a4-899d-6cedaf96dffe,Oceania,Australia,AUS,Western Australia,WA,6548,-33.8688,151.2093
431,f1c3f354-f4e3-4cab-8b21-dc65d054d6fc,Asia,Japan,JPN,Aichi,23,4951036,35.6762,139.6503
432,0f1d46be-9f29-455f-af44-32d89272acfb,Asia,Japan,JPN,Chiba,12,2889282,35.6762,139.6503
433,fce970d4-1265-41da-9d3a-f6b83bb8392e,Oceania,Australia,AUS,Tasmania,TAS,7568,-33.8688,151.2093
434,66d73d1e-80b2-44a8-a6af-f4576a3a8c26,North America,United States,USA,California,CA,95740,37.7749,-122.4194
435,5c32a5a3-ae15-4d1c-83f2-59f527a74a70,Oceania,Australia,AUS,New South Wales,NSW,2705,-33.8688,151.2093
436,9e583cfd-4217-4df5-9781-afd51b11e69a,Oceania,Australia,AUS,Western Australia,WA,6163,-33.8688,151.2093
437,5aff19c7-0068-46c6-ab01-f517fbc6d41f,Asia,Japan,JPN,Kanagawa,14,2084729,35.6762,139.6503
438,eb47c32c-d953-4b4e-ad03-d19799eb7d74,Oceania,Australia,AUS,Northern Territory,NT,0505,-33.8688,151.2093
439,3789d637-3aa0-4ea9-aedf-8a11a7f804e2,Oceania,Australia,AUS,Queensland,QLD,4013,-33.8688,151.2093
440,b44fb4c5-8a07-4196-8a72-a9e72cec8a48,North America,United States,USA,Georgia,GA,39701,40.7128,-74.006
441,ceae4802-7a6d-4690-a15a-f6e97c850f67,North America,United States,USA,Ohio,OH,48642,40.7128,-74.006
442,48e39c20-019e-4b8b-9133-621c5631bf63,Asia,Japan,JPN,Kanagawa,14,2266763,35.6762,139.6503
443,06130876-2032-4bd1-931f-989f189cde9b,North America,United States,USA,Ohio,OH,43818,40.7128,-74.006
444,c240bfbf-f9e2-4eeb-9b87-9164c0bf153d,North America,United States,USA,Florida,FL,38943,40.7128,-74.006
